datetime,p_up,regime,action,position,price,equity
2025-12-12 03:00:00+00:00,0.4493771877892534,0,FLAT_REGIME_LOW,0.0,92367.3671875,10003.815790249631
2025-12-12 04:00:00+00:00,0.49946530367933983,0,FLAT_REGIME_LOW,0.0,92185.8046875,10003.815790249631
2025-12-12 05:00:00+00:00,0.489771924874688,0,FLAT_REGIME_LOW,0.0,92454.7578125,10003.815790249631
2025-12-12 06:00:00+00:00,0.4930851167216362,0,FLAT_REGIME_LOW,0.0,92642.375,10003.815790249631
2025-12-12 07:00:00+00:00,0.4946560993047402,0,FLAT_REGIME_LOW,0.0,92531.8671875,10003.815790249631
2025-12-12 08:00:00+00:00,0.5092007870420999,0,FLAT_REGIME_LOW,0.0,92447.4609375,10003.815790249631
2025-12-12 09:00:00+00:00,0.5144937486808758,0,FLAT_REGIME_LOW,0.0,92297.1796875,10003.815790249631
2025-12-12 10:00:00+00:00,0.5113137951127964,0,FLAT_REGIME_LOW,0.0,92593.8125,10003.815790249631
2025-12-12 11:00:00+00:00,0.5225816675423199,0,FLAT_REGIME_LOW,0.0,92460.328125,10003.815790249631
2025-12-12 12:00:00+00:00,0.5287897104243114,0,FLAT_REGIME_LOW,0.0,92279.484375,10003.815790249631
2025-12-12 13:00:00+00:00,0.5009542818706885,0,FLAT_REGIME_LOW,0.0,92456.0703125,10003.815790249631
2025-12-12 13:00:00+00:00,0.51471511927502,0,FLAT_REGIME_LOW,0.0,92323.40625,10003.815790249631
2025-12-12 15:00:00+00:00,0.48456550751334393,0,FLAT_REGIME_LOW,0.0,92022.6875,10003.815790249631
2025-12-12 16:00:00+00:00,0.45539149336653156,1,EXIT_TO_FLAT,0.0,89909.6875,10003.815790249631
2025-12-12 17:00:00+00:00,0.43370029310125896,1,EXIT_TO_FLAT,0.0,90142.96875,10003.815790249631
2025-12-12 18:00:00+00:00,0.41211135344415434,1,EXIT_TO_FLAT,0.0,90366.9296875,10003.815790249631
2025-12-12 19:00:00+00:00,0.48195544369218524,1,EXIT_TO_FLAT,0.0,90210.71875,10003.815790249631
2025-12-12 20:00:00+00:00,0.476780189678213,1,EXIT_TO_FLAT,0.0,90161.6640625,10003.815790249631
2025-12-12 21:00:00+00:00,0.491153226649324,1,EXIT_TO_FLAT,0.0,90260.375,10003.815790249631
2025-12-12 22:00:00+00:00,0.528272645778401,1,EXIT_TO_FLAT,0.0,90217.953125,10003.815790249631
2025-12-12 23:00:00+00:00,0.5348722703779857,1,HOLD,0.0,90389.6015625,10003.815790249631
2025-12-13 00:00:00+00:00,0.5352520864658381,1,HOLD,0.0,90338.5,10003.815790249631
2025-12-13 02:00:00+00:00,0.5373748959389432,1,HOLD,0.0,90314.421875,10003.815790249631
2025-12-13 03:00:00+00:00,0.5377284818020146,1,HOLD,0.0,90383.1796875,10003.815790249631
2025-12-13 04:00:00+00:00,0.5358507495855374,1,HOLD,0.0,90321.3828125,10003.815790249631
2025-12-13 05:00:00+00:00,0.5426325392379402,1,HOLD,0.0,90375.3515625,10003.815790249631
2025-12-13 06:00:00+00:00,0.5162883636213741,1,EXIT_TO_FLAT,0.0,90321.7578125,10003.815790249631
2025-12-13 06:00:00+00:00,0.5178492153199977,1,EXIT_TO_FLAT,0.0,90368.75,10003.815790249631
2025-12-13 08:00:00+00:00,0.523439720052779,1,EXIT_TO_FLAT,0.0,90346.65625,10003.815790249631
2025-12-13 09:00:00+00:00,0.5151272782189403,1,EXIT_TO_FLAT,0.0,90482.5078125,10003.815790249631
2025-12-13 10:00:00+00:00,0.521104499188111,1,EXIT_TO_FLAT,0.0,90509.609375,10003.815790249631
2025-12-13 11:00:00+00:00,0.5202834599831652,1,EXIT_TO_FLAT,0.0,90621.734375,10003.815790249631
2025-12-13 12:00:00+00:00,0.5345022356765334,1,HOLD,0.0,90486.5625,10003.815790249631
2025-12-13 13:00:00+00:00,0.5348459704887728,1,HOLD,0.0,90368.53125,10003.815790249631
